,ApplID,Report_ID,Month,"Amount directly diverted or 
              collected to storage 
              (Acre-Feet)","Amount beneficially used 
              (Acre-Feet)","Amount directly diverted or 
              collected to storage 
              (Gallons)","Amount beneficially used 
              (Gallons)","Amount directly diverted or 
              collected to storage 
              (Unknown)","Amount beneficially used 
              (Unknown)","Amount directly diverted or 
              collected to storage 
              (Million Gallons)","Amount beneficially used 
              (Million Gallons)",NA
13631,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24644,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13632,G190401,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82427,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13633,G190401,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24268,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13634,G190813,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83432,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13635,G190813,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24557,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13636,G331688,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82528,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13637,G331688,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24533,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13638,G192735,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82466,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13639,G192735,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24725,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13640,G193025,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83393,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13641,G193025,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24286,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13642,G193100,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83445,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13643,G193100,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24287,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13644,G193101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83165,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13645,G193101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24733,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13646,G560827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82974,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13647,G560827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24870,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13648,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82041,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13649,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24365,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13650,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83036,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13651,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24272,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13652,G360837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25133,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13653,G192256,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82661,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13654,G192256,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24567,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13655,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83229,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13656,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24311,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13657,G332197,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83031,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13658,G332197,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24466,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13659,G331533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82666,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13660,G331533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24616,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13661,G191752,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81968,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13662,G191752,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24566,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13663,G331734,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82268,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13664,G560832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82078,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13665,G560832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24869,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13666,G560854,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83010,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13667,G560854,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25009,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13668,G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82964,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13669,G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24367,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13670,G332224,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81970,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13671,G332224,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24248,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13672,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,January,,,,,,,,,
13673,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,February,,,,,,,,,
13674,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,March,,,,,,,,,
13675,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,April,,,,,,,,,
13676,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,May,,,,,,,,,
13677,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,June,,,,,,,,,
13678,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,July,,,,,,,,,
13679,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,August,,,,,,,,,
13680,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,September,,,,,,,,,
13681,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,October,,,,,,,,,
13682,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,November,,,,,,,,,
13683,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,December,,,,,,,,,
13684,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,Total,,,,,,,,,
13685,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,January,1.26,0,,,,,,,
13686,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,February,1.26,0,,,,,,,
13687,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,March,1.26,0,,,,,,,
13688,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,April,1.26,0,,,,,,,
13689,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,May,1.26,0,,,,,,,
13690,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,June,1.26,0,,,,,,,
13691,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,July,1.26,0,,,,,,,
13692,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,August,1.26,0,,,,,,,
13693,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,September,1.26,0,,,,,,,
13694,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,October,1.26,0,,,,,,,
13695,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,November,1.255,0,,,,,,,
13696,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,December,1.255,0,,,,,,,
13697,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,Total,15.11,0,,,,,,,
13698,G332016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82424,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13699,G332016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24242,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13700,G362567,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81974,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13701,G362567,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24891,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13702,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,January,1.5,1.5,,,,,,,
13703,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,February,17.4,17.4,,,,,,,
13704,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,March,32.8,32.8,,,,,,,
13705,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,April,0,0,,,,,,,
13706,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,May,0,0,,,,,,,
13707,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,June,18.5,18.5,,,,,,,
13708,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,July,25,25,,,,,,,
13709,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,August,13.3,13.3,,,,,,,
13710,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,September,7.5,7.5,,,,,,,
13711,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,October,13.6,13.6,,,,,,,
13712,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,November,9.8,9.8,,,,,,,
13713,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,December,10.1,10.1,,,,,,,
13714,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,Total,149.5,149.5,,,,,,,
13715,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,January,16.3,16.3,,,,,,,
13716,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,February,22.4,22.4,,,,,,,
13717,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,March,43.2,43.2,,,,,,,
13718,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,April,16.8,16.8,,,,,,,
13719,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,May,17.7,17.7,,,,,,,
13720,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,June,17.1,17.1,,,,,,,
13721,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,July,6.4,6.4,,,,,,,
13722,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,August,1.5,1.5,,,,,,,
13723,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,September,0.32,0.32,,,,,,,
13724,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,October,0,0,,,,,,,
13725,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,November,0,0,,,,,,,
13726,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,December,1.5,1.5,,,,,,,
13727,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,Total,143.22,143.22,,,,,,,
13728,G361305,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82688,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13729,G361305,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24867,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13730,G192756,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82263,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13731,G192756,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24574,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13732,G192897,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82596,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13733,G192897,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24494,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13734,G192945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83104,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13735,G192945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24415,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13736,G193065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83327,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13737,G193065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24211,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13738,G193139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83275,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13739,G193139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24736,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13740,G190341,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82514,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13741,G190341,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24401,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13742,G192676,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83134,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13743,G192676,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24281,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13744,G192896,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82733,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13745,G192896,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24206,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13746,G193029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82679,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13747,G193029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24499,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
13748,G193133,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81965,,,,,,,,,,Not applicable; Surface Diversion was not chosen as a type of diversion.
